ComplexID,PondID,SiteID,Year,Survey Number,Site Name,Date,WaterTemp.Site,Air Temp,Conductivity,Weather,CatchOfDay,Time,SampleID,Species,SVL(TL),A/T,WaterTemp.Nearest,Symptoms,Mortality,RanaLoad,BDLoad,,Notes
11,01,11-01,2024,01,St.Mikes1,5/24/2024,23.0,22.3,104.8,Sunny ,2,9:38,24-11-01-01-2,GF,6.8,A ,24.1,,,,,,
11,01,11-01,2024,01,St.Mikes1,5/24/2024,23.0,22.3,104.8,Sunny ,3,9:45,24-11-01-01-3,GF,8.7,A ,23.8,,,,,,
11,01,11-01,2024,01,St.Mikes1,5/24/2024,23.0,22.3,104.8,Sunny ,4,10:19,24-11-01-01-4,GF,4.5,A ,20.3,,,,,,
11,01,11-01,2024,01,St.Mikes1,5/24/2024,23.0,22.3,104.8,Sunny ,5,10:23,24-11-01-01-5,GF,6.9,A ,22.7,,,,,,
11,01,11-01,2024,01,St.Mikes1,5/24/2024,23.0,22.3,104.8,Sunny ,6,10:26,24-11-01-01-6,GF,7.4,T ,20.7,,,,,,
11,01,11-01,2024,01,St.Mikes1,5/24/2024,23.0,22.3,104.8,Sunny ,7,11:05,24-11-01-01-7,GF,7.8,A ,23.1,,,,,,
11,01,11-01,2024,01,St.Mikes1,5/24/2024,23.0,22.3,104.8,Sunny ,8,11:37,24-11-01-01-8,GF,6.5,A ,23.4,,,,,,
11,01,11-01,2024,01,St.Mikes1,5/24/2024,23.0,22.3,104.8,Sunny ,9,11:42,24-11-01-01-9,GF,7.8,A ,22.1,,,,,,
11,01,11-01,2024,01,St.Mikes1,5/24/2024,23.0,22.3,104.8,Sunny ,10,11:53,24-11-01-01-10,GF,6.8,A ,19.5,,,,,,
11,01,11-01,2024,01,St.Mikes1,5/24/2024,23.0,22.3,104.8,Sunny ,11,11:56,24-11-01-01-11,GF,6.4,A ,20.2,,,,,,
11,01,11-01,2024,01,St.Mikes1,5/24/2024,23.0,22.3,104.8,Sunny ,12,11:57,24-11-01-01-12,GF,6.5,T,19.9,,,,,,
11,02,11-02,2024,01,St.Mikes2,5/28/2024,20.1,25.5,,PartlySunny ,1,9:46,24-11-02-01-1,GF,4.2,A ,17.5,,,,,,
11,02,11-02,2024,01,St.Mikes2,5/28/2024,20.1,25.5,,PartlySunny ,2,9:49,24-11-02-01-2,GF,4.4,A ,17.5,,,,,,
11,02,11-02,2024,01,St.Mikes2,5/28/2024,20.1,25.5,,PartlySunny ,3,9:53,24-11-02-01-3,GF,3.6,A ,18.4,,,,,,
11,02,11-02,2024,01,St.Mikes2,5/28/2024,20.1,25.5,,PartlySunny ,4,10:14,24-11-02-01-4,GF,3.4,A ,22.8,,,,,,
11,02,11-02,2024,01,St.Mikes2,5/28/2024,20.1,25.5,,PartlySunny ,5,10:48,24-11-02-01-5,GF,6.3,T,22.3,,,,,,Interesting Scarring On Belly
11,02,11-02,2024,01,St.Mikes2,5/28/2024,20.1,25.5,,PartlySunny ,6,10:53,24-11-02-01-6,GF,3.8,A ,20.7,,,,,,
11,02,11-02,2024,01,St.Mikes2,5/28/2024,20.1,25.5,,PartlySunny ,7,10:55,24-11-02-01-7,GF,3.9,A ,20.7,,,,,,
11,02,11-02,2024,01,St.Mikes2,5/28/2024,20.1,25.5,,PartlySunny ,8,11:42,24-11-02-01-8,GF,3.7,T ,20.8,,,,,,
11,02,11-02,2024,01,St.Mikes2,5/28/2024,20.1,25.5,,PartlySunny ,9,11:47,24-11-02-01-9,GF,5.9,A,19.5,,,,,,
11,02,11-02,2024,01,St.Mikes2,5/28/2024,20.1,25.5,,PartlySunny ,10,12:00,24-11-02-01-10,GF,5.4,A ,22.1,,,,,,
11,02,11-02,2024,01,St.Mikes2,5/28/2024,20.1,25.5,,PartlySunny ,11,12:08,24-11-02-01-11,GF,4.3,A ,20.2,,,,,,
11,02,11-02,2024,01,St.Mikes2,5/28/2024,20.1,25.5,,PartlySunny ,12,12:03,24-11-02-01-12,GF,3.7,A ,20.0,,,,,,
11,01,11-01,2024,02,St.Mikes1,6/25/2024,17.8,19.9,,Sunny,01,8:35,24-11-01-02-01,GF,2.7,A,21.4,,,,,,
11,01,11-01,2024,02,St.Mikes1,6/25/2024,17.8,19.9,,Sunny,02,9:10,24-11-01-02-02,GF,2.9,A,21.5,,,,,,
11,01,11-01,2024,02,St.Mikes1,6/25/2024,17.8,19.9,,Sunny,03,9:12,24-11-01-02-03,GF,3.8,T,22.1,,,,,,Has 2 leeches
11,01,11-01,2024,02,St.Mikes1,6/25/2024,17.8,19.9,,Sunny,04,9:18,24-11-01-02-04,GF,2.6,A,22.7,,,,,,
11,01,11-01,2024,02,St.Mikes1,6/25/2024,17.8,19.9,,Sunny,05,9:19,24-11-01-02-05,GF,7.4,A,24.2,,,,,,
11,01,11-01,2024,02,St.Mikes1,6/25/2024,17.8,19.9,,Sunny,06,9:30,24-11-01-02-06,AB,4.2,A,24.0,,,,,,
11,01,11-01,2024,02,St.Mikes1,6/25/2024,17.8,19.9,,Sunny,07,10:48,24-11-01-02-07,GF,3.0,A,23.5,,,,,,
11,01,11-01,2024,02,St.Mikes1,6/25/2024,17.8,19.9,,Sunny,08,11:04,24-11-01-02-08,GF,2.9,A,24.1,,,,,,has tail
11,01,11-01,2024,02,St.Mikes1,6/25/2024,17.8,19.9,,Sunny,09,11:07,24-11-01-02-09,GF,2.9,A,26.2,,,,,,has tail
11,01,11-01,2024,02,St.Mikes1,6/25/2024,17.8,19.9,,Sunny,10,11:11,24-11-01-02-10,GF,3.8,A,26.5,,,,,,
11,01,11-01,2024,02,St.Mikes1,6/25/2024,17.8,19.9,,Sunny,11,11:19,24-11-01-02-11,GF,2.9,A,26.9,,,,,,
11,01,11-01,2024,02,St.Mikes1,6/25/2024,17.8,19.9,,Sunny,12,11:20,24-11-01-02-12,GF,2.7,A,27.8,,,,,,
11,01,11-01,2024,02,St.Mikes1,6/25/2024,17.8,19.9,,Sunny,13,11:54,24-11-01-02-13,GF,7.6,A,25.3,,,,,,has tail
11,02,11-02,2024,02,St.Mikes2,6/26/2024,,22.3,,Rainy/sunny,01,10:38,24-11-02-02-01,GF,2.7,A,19.3,,,,,,
11,02,11-02,2024,02,St.Mikes2,6/26/2024,,22.3,,Rainy/sunny,02,10:45,24-11-02-02-02,GF,2.7,A,21.9,,,,,,has tail nub
11,02,11-02,2024,02,St.Mikes2,6/26/2024,,22.3,,Rainy/sunny,03,10:45,24-11-02-02-03,GF,2.9,A,21.9,,,,,,lost frog before swab
11,02,11-02,2024,02,St.Mikes2,6/26/2024,,22.3,,Rainy/sunny,04,10:48,24-11-02-02-04,GF,2.8,A,21.9,,,,,,
11,02,11-02,2024,02,St.Mikes2,6/26/2024,,22.3,,Rainy/sunny,05,10:50,24-11-02-02-05,GF,2.8,A,21.9,,,,,,
11,02,11-02,2024,02,St.Mikes2,6/26/2024,,22.3,,Rainy/sunny,06,10:53,24-11-02-02-06,GF,2.5,A,21.9,,,,,,
11,02,11-02,2024,02,St.Mikes2,6/26/2024,,22.3,,Rainy/sunny,07,10:56,24-11-02-02-07,GF,2.6,A,21.9,,,,,,
11,02,11-02,2024,02,St.Mikes2,6/26/2024,,22.3,,Rainy/sunny,08,11:03,24-11-02-02-08,GF,5.9,T,21.6,,,,,,
11,02,11-02,2024,02,St.Mikes2,6/26/2024,,22.3,,Rainy/sunny,09,12:27,24-11-02-02-09,GF,6.6,T,26.5,,,,,,
11,02,11-02,2024,02,St.Mikes2,6/26/2024,,22.3,,Rainy/sunny,10,12:39,24-11-02-02-10,GF,4.5,A,27.8,,,,,,
11,02,11-02,2024,02,St.Mikes2,6/26/2024,,22.3,,Rainy/sunny,11,12:47,24-11-02-02-11,GF,3.2,A,26.8,,,,,,
11,02,11-02,2024,02,St.Mikes2,6/26/2024,,22.3,,Rainy/sunny,12,12:53,24-11-02-02-12,GF,3.0,A,23.9,,,,,,
11,02,11-02,2024,02,St.Mikes2,6/26/2024,,22.3,,Rainy/sunny,13,13:09,24-11-02-02-13,GF,,A,23.0,,,,,,
11,04,11-04,2024,02,St.MikesOxbow,6/27/2024,21.0,20.1,,Cloudy,1,9:50,24-11-04-02-1,GF,9.5,A ,21.4,,,,,,
11,04,11-04,2024,02,St.MikesOxbow,6/27/2024,21.0,20.1,,Cloudy,2,9:58,24-11-04-02-2,GF,4.0,A ,21.5,,,,,,
11,04,11-04,2024,02,St.MikesOxbow,6/27/2024,21.0,20.1,,Cloudy,3,10:24,24-11-04-02-3,GF,6.5,A ,21.4,,,,,,
11,04,11-04,2024,02,St.MikesOxbow,6/27/2024,21.0,20.1,,Cloudy,4,10:25,24-11-04-02-4,GF,3.4,A ,22.1,,,,,,
11,04,11-04,2024,02,St.MikesOxbow,6/27/2024,21.0,20.1,,Cloudy,5,10:50,24-11-04-02-5,GF,3.9,A ,21.5,,,,,,
11,04,11-04,2024,02,St.MikesOxbow,6/27/2024,21.0,20.1,,Cloudy,6,10:52,24-11-04-02-6,GF,3.3,T ,21.5,,,,,,
11,04,11-04,2024,02,St.MikesOxbow,6/27/2024,21.0,20.1,,Cloudy,7,10:52,24-11-04-02-7,GF,3.4,A ,21.4,,,,,,
11,04,11-04,2024,02,St.MikesOxbow,6/27/2024,21.0,20.1,,Cloudy,8,12:02,24-11-04-02-8,GF,6.9,A ,20.3,,,,,,
11,04,11-04,2024,02,St.MikesOxbow,6/27/2024,21.0,20.1,,Cloudy,9,12:08,24-11-04-02-9,GF,4.0,A ,21.4,,,,,,
11,04,11-04,2024,02,St.MikesOxbow,6/27/2024,21.0,20.1,,Cloudy,10,12:15,24-11-04-02-10,GF,7.8,A ,21.7,,,,,,
11,04,11-04,2024,02,St.MikesOxbow,6/27/2024,21.0,20.1,,Cloudy,11,12:19,24-11-04-02-11,GF,3.4,A ,21.7,,,,,,
11,04,11-04,2024,02,St.MikesOxbow,6/27/2024,21.0,20.1,,Cloudy,12,12:21,24-11-04-02-12,GF,3.9,A ,21.7,,,,,,
11,04,11-04,2024,02,St.MikesOxbow,6/27/2024,21.0,20.1,,Cloudy,13,12:21,24-11-04-02-13,GF,3.4,A ,21.7,,,,,,
11,01,11-01,2024,03,St.Mikes1,7/19/2024,24.2,23.8,,Sunny,1,9:35,24-11-01-03-1,GF,7.3,A ,20.4,,,,,,
11,01,11-01,2024,03,St.Mikes1,7/19/2024,24.2,23.8,,Sunny,2,9:42,24-11-01-03-2,GF,2.9,A ,22.5,,,,,,
11,01,11-01,2024,03,St.Mikes1,7/19/2024,24.2,23.8,,Sunny,3,9:46,24-11-01-03-3,GF,3.3,A ,22.5,,,,,,
11,01,11-01,2024,03,St.Mikes1,7/19/2024,24.2,23.8,,Sunny,4,9:50,24-11-01-03-4,GF,4.9,A ,19.6,,,,,,
11,01,11-01,2024,03,St.Mikes1,7/19/2024,24.2,23.8,,Sunny,5,9:58,24-11-01-03-5,GF,7.5,A ,20.5,,,,,,
11,01,11-01,2024,03,St.Mikes1,7/19/2024,24.2,23.8,,Sunny,6,9:59,24-11-01-03-6,GF,7.3,A ,20.5,,,,,,
11,01,11-01,2024,03,St.Mikes1,7/19/2024,24.2,23.8,,Sunny,7,10:04,24-11-01-03-7,GF,7.4,A ,20.7,,,,,,
11,01,11-01,2024,03,St.Mikes1,7/19/2024,24.2,23.8,,Sunny,8,10:10,24-11-01-03-8,GF,6.6,A ,23.1,,,,,,
11,01,11-01,2024,03,St.Mikes1,7/19/2024,24.2,23.8,,Sunny,9,10:45,24-11-01-03-9,GF,7.4,A ,24.5,":arge, swollen front right foot",,,,,
11,01,11-01,2024,03,St.Mikes1,7/19/2024,24.2,23.8,,Sunny,10,10:49,24-11-01-03-10,GF,7.1,A ,24.5,,,,,,
11,01,11-01,2024,03,St.Mikes1,7/19/2024,24.2,23.8,,Sunny,11,10:53,24-11-01-03-11,GF,6.4,A ,26.2,,,,,,
11,01,11-01,2024,03,St.Mikes1,7/19/2024,24.2,23.8,,Sunny,12,10:54,24-11-01-03-12,GF,6.8,A ,26.2,,,,,,
11,02,11-02,2024,03,St.Mikes2,7/29/2024,25.1,26.2,,Sunny,1,10:29,24-11-02-03-1,GF,3.9,A ,25.5,,,,,,
11,02,11-02,2024,03,St.Mikes2,7/29/2024,25.1,26.2,,Sunny,2,10:39,24-11-02-03-2,GF,2.0,T ,23.5,,,,,,
11,02,11-02,2024,03,St.Mikes2,7/29/2024,25.1,26.2,,Sunny,3,10:43,24-11-02-03-3,GF,3.7,T ,23.5,,,,,,
11,02,11-02,2024,03,St.Mikes2,7/29/2024,25.1,26.2,,Sunny,4,10:47,24-11-02-03-4,GF,4.8,A ,23.7,,,,,,
11,02,11-02,2024,03,St.Mikes2,7/29/2024,25.1,26.2,,Sunny,5,10:56,24-11-02-03-5,GF,3.4,A ,26.9,,,,,,
11,02,11-02,2024,03,St.Mikes2,7/29/2024,25.1,26.2,,Sunny,6,11:05,24-11-02-03-6,GF,2.9,A ,28.4,,,,,,
11,02,11-02,2024,03,St.Mikes2,7/29/2024,25.1,26.2,,Sunny,7,11:05,24-11-02-03-7,GF,2.9,A ,28.4,,,,,,
11,02,11-02,2024,03,St.Mikes2,7/29/2024,25.1,26.2,,Sunny,8,11:05,24-11-02-03-8,GF,3.8,T,27.5,,,,,,
11,02,11-02,2024,03,St.Mikes2,7/29/2024,25.1,26.2,,Sunny,9,11:46,24-11-02-03-9,GF,5.0,A ,30.5,,,,,,
11,02,11-02,2024,03,St.Mikes2,7/29/2024,25.1,26.2,,Sunny,10,11:47,24-11-02-03-10,GF,3.1,T ,23.9,,,,,,
11,02,11-02,2024,03,St.Mikes2,7/29/2024,25.1,26.2,,Sunny,11,11:59,24-11-02-03-11,GF,4.3,A ,23.3,,,,,,
11,02,11-02,2024,03,St.Mikes2,7/29/2024,25.1,26.2,,Sunny,12,11:59,24-11-02-03-12,GF,3.5,A ,33.9,,,,,,
11,04,11-04,2024,03,St.MikesOxbow,7/30/2024,23.0,24.8,,Sunny,1,9:42,24-11-04-03-1,GF,7.3,A ,23.8,,,,,,Red Hands
11,04,11-04,2024,03,St.MikesOxbow,7/30/2024,23.0,24.8,,Sunny,2,9:42,24-11-04-03-2,GF,6.5,A ,23.1,,,,,,
11,04,11-04,2024,03,St.MikesOxbow,7/30/2024,23.0,24.8,,Sunny,3,9:51,24-11-04-03-3,GF,6.4,T ,22.9,,,,,,
11,04,11-04,2024,03,St.MikesOxbow,7/30/2024,23.0,24.8,,Sunny,4,9:51,24-11-04-03-4,GF,6.4,A ,23.8,,,,,,
11,04,11-04,2024,03,St.MikesOxbow,7/30/2024,23.0,24.8,,Sunny,5,9:59,24-11-04-03-5,GF,6.5,A ,23.6,,,,,,
11,04,11-04,2024,03,St.MikesOxbow,7/30/2024,23.0,24.8,,Sunny,6,10:16,24-11-04-03-6,GF,3.5,T ,24.8,Lethargic,,,,,
11,04,11-04,2024,03,St.MikesOxbow,7/30/2024,23.0,24.8,,Sunny,7,10:52,24-11-04-03-7,GF,6.2,A ,24.1,,,,,,
11,04,11-04,2024,03,St.MikesOxbow,7/30/2024,23.0,24.8,,Sunny,8,10:54,24-11-04-03-8,GF,3.5,T ,24.1,,,,,,
11,04,11-04,2024,03,St.MikesOxbow,7/30/2024,23.0,24.8,,Sunny,9,10:55,24-11-04-03-9,GF,2.8,A ,24.1,,,,,,
11,04,11-04,2024,03,St.MikesOxbow,7/30/2024,23.0,24.8,,Sunny,10,10:58,24-11-04-03-10,GF,6.8,A ,23.2,,,,,,
11,04,11-04,2024,03,St.MikesOxbow,7/30/2024,23.0,24.8,,Sunny,11,11:05,24-11-04-03-11,GF,3.5,A ,25.2,,,,,,
11,04,11-04,2024,03,St.MikesOxbow,7/30/2024,23.0,24.8,,Sunny,12,11:12,24-11-04-03-12,GF,3.1,T,24.0,,Dead,,,,
10,01,10-01,2024,01,LilyPadPond,6/13/2024,26.0,24.7,,Sunny,1,12:34,24-10-01-01-1,GF,3.1,A ,26.7,,,,,,
10,01,10-01,2024,01,LilyPadPond,6/13/2024,26.0,24.7,,Sunny,2,12:46,24-10-01-01-2,GF,2.9,A ,27.9,,,,,,
10,01,10-01,2024,01,LilyPadPond,6/13/2024,26.0,24.7,,Sunny,3,12:48,24-10-01-01-3,GF,2.6,A ,27.9,,,,,,
10,01,10-01,2024,01,LilyPadPond,6/13/2024,26.0,24.7,,Sunny,4,12:57,24-10-01-01-4,GF,2.7,A ,28.1,,,,,,Tail
10,01,10-01,2024,01,LilyPadPond,6/13/2024,26.0,24.7,,Sunny,5,1:02,24-10-01-01-5,GF,2.9,A ,27.4,,,,,,
10,01,10-01,2024,01,LilyPadPond,6/13/2024,26.0,24.7,,Sunny,6,1:03,24-10-01-01-6,GF,2.8,A ,28.2,,,,,,
10,01,10-01,2024,01,LilyPadPond,6/13/2024,26.0,24.7,,Sunny,7,1:15,24-10-01-01-7,GF,3.0,A ,28.5,,,,,,
10,01,10-01,2024,01,LilyPadPond,6/13/2024,26.0,24.7,,Sunny,8,1:15,24-10-01-01-8,GF,2.5,A ,28.5,,,,,,
10,01,10-01,2024,01,LilyPadPond,6/13/2024,26.0,24.7,,Sunny,9,1:24,24-10-01-01-9,GF,6.0,A ,28.9,,,,,,
10,01,10-01,2024,01,LilyPadPond,6/13/2024,26.0,24.7,,Sunny,10,1:29,24-10-01-01-10,GF,2.8,A ,29.0,,,,,,
10,01,10-01,2024,01,LilyPadPond,6/13/2024,26.0,24.7,,Sunny,11,1:33,24-10-01-01-11,GF,2.9,A ,28.9,,,,,,
10,01,10-01,2024,01,LilyPadPond,6/13/2024,26.0,24.7,,Sunny,12,1:37,24-10-01-01-12,GF,2.8,A ,28.9,,,,,,
10,02,10-02,2024,01,CampJohnson2,6/13/2024,18.5,18.8,,Sunny,1,8:49,24-10-02-01-1,GF,3.0,A ,21.9,,,,,,
10,02,10-02,2024,01,CampJohnson2,6/13/2024,18.5,18.8,,Sunny,2,9:15,24-10-02-01-2,GF,3.8,A ,20.5,,,,,,
10,02,10-02,2024,01,CampJohnson2,6/13/2024,18.5,18.8,,Sunny,3,9:26,24-10-02-01-3,GF,4.0,A ,21.7,,,,,,
10,02,10-02,2024,01,CampJohnson2,6/13/2024,18.5,18.8,,Sunny,4,9:33,24-10-02-01-4,GF,2.9,A ,20.8,,,,,,
10,02,10-02,2024,01,CampJohnson2,6/13/2024,18.5,18.8,,Sunny,5,9:37,24-10-02-01-5,GF,2.7,A ,21.2,,,,,,
10,02,10-02,2024,01,CampJohnson2,6/13/2024,18.5,18.8,,Sunny,6,9:41,24-10-02-01-6,GF,3.1,A ,21.5,,,,,,
10,02,10-02,2024,01,CampJohnson2,6/13/2024,18.5,18.8,,Sunny,7,9:43,24-10-02-01-7,GF,3.3,A ,22.7,,,,,,
10,02,10-02,2024,01,CampJohnson2,6/13/2024,18.5,18.8,,Sunny,8,10:04,24-10-02-01-8,GF,3.2,A ,20.2,,,,,,
10,02,10-02,2024,01,CampJohnson2,6/13/2024,18.5,18.8,,Sunny,9,10:18,24-10-02-01-9,GF,7.4,A ,22.2,,,,,,
10,02,10-02,2024,01,CampJohnson2,6/13/2024,18.5,18.8,,Sunny,10,10:23,24-10-02-01-10,GF,7.5,A ,23.2,,,,,,
10,02,10-02,2024,01,CampJohnson2,6/13/2024,18.5,18.8,,Sunny,11,10:31,24-10-02-01-11,GF,8.1,A ,20.6,,,,,,
10,02,10-02,2024,01,CampJohnson2,6/13/2024,18.5,18.8,,Sunny,12,10:37,24-10-02-01-12,GF,4.6,A ,23.1,,,,,,
10,03,10-03,2024,01,CampJohnson3,6/14/2024,20.3,22.8,,PartlyCloudy,1,10:41,24-10-03-01-1,GF,6.3,A ,21.1,,,,,,
10,03,10-03,2024,01,CampJohnson3,6/14/2024,20.3,22.8,,PartlyCloudy,2,10:52,24-10-03-01-2,GF,5.0,T ,22.5,,,,,,
10,03,10-03,2024,01,CampJohnson3,6/14/2024,20.3,22.8,,PartlyCloudy,3,10:52,24-10-03-01-3,GF,3.2,A ,21.7,,,,,,
10,03,10-03,2024,01,CampJohnson3,6/14/2024,20.3,22.8,,PartlyCloudy,4,10:57,24-10-03-01-4,GF,5.9,A ,22.8,,,,,,
10,03,10-03,2024,01,CampJohnson3,6/14/2024,20.3,22.8,,PartlyCloudy,5,11:13,24-10-03-01-5,GF,5.4,A ,23.2,,,,,,
10,03,10-03,2024,01,CampJohnson3,6/14/2024,20.3,22.8,,PartlyCloudy,6,12:55,24-10-03-01-6,GF,6.2,A ,25.6,,,,,,
10,03,10-03,2024,01,CampJohnson3,6/14/2024,20.3,22.8,,PartlyCloudy,7,1:15,24-10-03-01-7,GF,7.0,A ,27.1,,,,,,
10,03,10-03,2024,01,CampJohnson3,6/14/2024,20.3,22.8,,PartlyCloudy,8,1:33,24-10-03-01-8,GF,7.0,A ,24.9,,,,,,
10,03,10-03,2024,01,CampJohnson3,6/14/2024,20.3,22.8,,PartlyCloudy,9,1:37,24-10-03-01-9,GF,6.2,A ,26.4,,,,,,
10,03,10-03,2024,01,CampJohnson3,6/14/2024,20.3,22.8,,PartlyCloudy,10,1:45,24-10-03-01-10,GF,5.6,A ,21.5,,,,,,
10,03,10-03,2024,01,CampJohnson3,6/14/2024,20.3,22.8,,PartlyCloudy,11,1:55,24-10-03-01-11,GF,5.4,A ,25.5,,,,,,
10,03,10-03,2024,01,CampJohnson3,6/14/2024,20.3,22.8,,PartlyCloudy,12,2:01,24-10-03-01-12,GF,6.0,A ,23.9,,,,,,
10,02,10-02,2024,02,LilyPadPond,7/11/2024,24.1,23.0,,Cloudy ,1,9:11,24-10-02-02-1,GF,6.0,T ,24.5,,,,,,
10,02,10-02,2024,02,LilyPadPond,7/11/2024,24.1,23.0,,Cloudy ,2,9:18,24-10-02-02-2,GF,6.4,A ,24.4,,,,,,
10,02,10-02,2024,02,LilyPadPond,7/11/2024,24.1,23.0,,Cloudy ,3,9:29,24-10-02-02-3,GF,6.1,A ,24.1,,,,,,
10,02,10-02,2024,02,LilyPadPond,7/11/2024,24.1,23.0,,Cloudy ,4,9:40,24-10-02-02-4,GF,6.2,A ,24.5,,,,,,
10,02,10-02,2024,02,LilyPadPond,7/11/2024,24.1,23.0,,Cloudy ,5,9:43,24-10-02-02-5,GF,7.2,A ,23.9,,,,,,
10,02,10-02,2024,02,LilyPadPond,7/11/2024,24.1,23.0,,Cloudy ,6,9:46,24-10-02-02-6,GF,2.7,A ,24.3,,,,,,
10,02,10-02,2024,02,LilyPadPond,7/11/2024,24.1,23.0,,Cloudy ,7,9:55,24-10-02-02-7,GF,5.7,A ,24.3,,,,,,
10,02,10-02,2024,02,LilyPadPond,7/11/2024,24.1,23.0,,Cloudy ,8,10:03,24-10-02-02-8,GF,7.3,A ,24.3,,,,,,
10,02,10-02,2024,02,LilyPadPond,7/11/2024,24.1,23.0,,Cloudy ,9,10:23,24-10-02-02-9,GF,7.3,A ,26.5,,,,,,
10,02,10-02,2024,02,LilyPadPond,7/11/2024,24.1,23.0,,Cloudy ,10,10:35,24-10-02-02-10,GF,6.5,A ,24.5,,,,,,
10,02,10-02,2024,02,LilyPadPond,7/11/2024,24.1,23.0,,Cloudy ,11,10:57,24-10-02-02-11,GF,6.6,A ,24.7,,,,,,
10,02,10-02,2024,02,LilyPadPond,7/11/2024,24.1,23.0,,Cloudy ,12,11:01,24-10-02-02-12,GF,6.7,A ,24.7,,,,,,
10,03,10-03,2024,02,CampJohnson3,7/12/2024,23.1,22.7,,Cloudy ,1,8:33,24-10-03-02-1,GF,5.9,A ,22.5,,,,,,
10,03,10-03,2024,02,CampJohnson3,7/12/2024,23.1,22.7,,Cloudy ,2,8:40,24-10-03-02-2,GF,3.6,A ,23.2,,,,,,
10,03,10-03,2024,02,CampJohnson3,7/12/2024,23.1,22.7,,Cloudy ,3,8:51,24-10-03-02-3,GF,2.9,A ,23.3,,,,,,
10,03,10-03,2024,02,CampJohnson3,7/12/2024,23.1,22.7,,Cloudy ,4,9:27,24-10-03-02-4,GF,3.0,A ,23.1,,,,,,
10,03,10-03,2024,02,CampJohnson3,7/12/2024,23.1,22.7,,Cloudy ,5,9:29,24-10-03-02-5,GF,3.2,A ,22.9,,,,,,
10,03,10-03,2024,02,CampJohnson3,7/12/2024,23.1,22.7,,Cloudy ,6,9:33,24-10-03-02-6,GF,3.2,A ,22.8,,,,,,
10,03,10-03,2024,02,CampJohnson3,7/12/2024,23.1,22.7,,Cloudy ,7,9:37,24-10-03-02-7,GF,3.0,A ,22.5,,,,,,
10,03,10-03,2024,02,CampJohnson3,7/12/2024,23.1,22.7,,Cloudy ,8,9:45,24-10-03-02-8,GF,3.9,A ,23.5,,,,,,
10,03,10-03,2024,02,CampJohnson3,7/12/2024,23.1,22.7,,Cloudy ,9,9:47,24-10-03-02-9,GF,6.4,A ,23.1,,,,,,
10,03,10-03,2024,02,CampJohnson3,7/12/2024,23.1,22.7,,Cloudy ,10,9:50,24-10-03-02-10,GF,4.2,A ,23.5,,,,,,
10,03,10-03,2024,02,CampJohnson3,7/12/2024,23.1,22.7,,Cloudy ,11,10:13,24-10-03-02-11,GF,2.7,A ,24.3,,,,,,
10,03,10-03,2024,02,CampJohnson3,7/12/2024,23.1,22.7,,Cloudy ,12,10:21,24-10-03-02-12,GF,6.7,T,24.9,,,,,,
03,01,03-01,2024,03,GilletPond,8/13/2024,23.3,20.8,,Partly Cloudy,01,10:21,24-03-01-03-01,GF,3.5,T,19.9,,,,,,
03,01,03-01,2024,03,GilletPond,8/13/2024,23.3,20.8,,Partly Cloudy,02,10:24,24-03-01-03-02,GF,2.9,A ,19.9,,,,,,
03,01,03-01,2024,03,GilletPond,8/13/2024,23.3,20.8,,Partly Cloudy,03,10:28,24-03-01-03-03,GF,2.5,T,17.7,,,,,,
03,01,03-01,2024,03,GilletPond,8/13/2024,23.3,20.8,,Partly Cloudy,04,10:31,24-03-01-03-04,PF,2.4,T,20.1,,,,,,
03,01,03-01,2024,03,GilletPond,8/13/2024,23.3,20.8,,Partly Cloudy,05,10:35,24-03-01-03-05,GF,2.8,T,21.3,,,,,,
03,01,03-01,2024,03,GilletPond,8/13/2024,23.3,20.8,,Partly Cloudy,06,10:39,24-03-01-03-06,GF,2.9,A ,19.0,,,,,,
03,01,03-01,2024,03,GilletPond,8/13/2024,23.3,20.8,,Partly Cloudy,07,10:42,24-03-01-03-07,GF,2.5,A ,18.3,,,,,,
03,01,03-01,2024,03,GilletPond,8/13/2024,23.3,20.8,,Partly Cloudy,08,10:48,24-03-01-03-08,GF,6.3,T,20.0,,,,,,
03,01,03-01,2024,03,GilletPond,8/13/2024,23.3,20.8,,Partly Cloudy,09,10:52,24-03-01-03-09,PF,2.4,T,19.1,,,,,,
03,01,03-01,2024,03,GilletPond,8/13/2024,23.3,20.8,,Partly Cloudy,10,10:55,24-03-01-03-10,PF,2.1,T,17.7,,,,,,
03,01,03-01,2024,03,GilletPond,8/13/2024,23.3,20.8,,Partly Cloudy,11,10:58,24-03-01-03-11,PF,2.3,T,17.7,,,,,,
03,01,03-01,2024,03,GilletPond,8/13/2024,23.3,20.8,,Partly Cloudy,12,11:03,24-03-01-03-12,PF,2.3,A ,20.2,,,,,,
04,01,04-01,2024,03,FrogAlley,8/6/2024,23.8,18.5,,Cloudy,01,12:32,24-04-01-03-01,GF,4.1,A ,23.8,,,,,,
04,01,04-01,2024,03,FrogAlley,8/6/2024,23.8,18.5,,Cloudy,02,12:32,24-04-01-03-02,GF,2.4,A ,24.3,,,,,,
04,01,04-01,2024,03,FrogAlley,8/6/2024,23.8,18.5,,Cloudy,03,12:39,24-04-01-03-03,GF,3.6,A ,25.9,,,,,,
